trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
507,16:25:00,16:25:00,1,3,,,1,
507,16:35:00,16:35:00,3,4,,,1,
507,17:00:00,17:00:00,0,5,,1,,
504,14:30:00,14:30:00,0,1,,,1,
504,14:45:00,14:45:00,2,2,,,1,
504,14:55:00,14:55:00,1,3,,,1,
504,15:05:00,15:05:00,3,4,,,1,
504,15:30:00,15:30:00,0,5,,1,,
505,15:00:00,15:00:00,0,1,,,1,
505,15:15:00,15:15:00,2,2,,,1,
505,15:25:00,15:25:00,1,3,,,1,
505,15:35:00,15:35:00,3,4,,,1,
505,16:00:00,16:00:00,0,5,,1,,
502,13:30:00,13:30:00,0,1,,,1,
502,13:45:00,13:45:00,2,2,,,1,
502,13:55:00,13:55:00,1,3,,,1,
502,14:05:00,14:05:00,3,4,,,1,
502,14:30:00,14:30:00,0,5,,1,,
503,14:00:00,14:00:00,0,1,,,1,
503,14:15:00,14:15:00,2,2,,,1,
503,14:25:00,14:25:00,1,3,,,1,
503,14:35:00,14:35:00,3,4,,,1,
503,15:00:00,15:00:00,0,5,,1,,
500,12:30:00,12:30:00,0,1,,,1,
500,12:45:00,12:45:00,2,2,,,1,
500,12:55:00,12:55:00,1,3,,,1,
500,13:05:00,13:05:00,3,4,,,1,
500,13:30:00,13:30:00,0,5,,1,,
501,13:00:00,13:00:00,0,1,,,1,
501,13:15:00,13:15:00,2,2,,,1,
501,13:25:00,13:25:00,1,3,,,1,
501,13:35:00,13:35:00,3,4,,,1,
501,14:00:00,14:00:00,0,5,,1,,
469,10:00:00,10:00:00,0,1,,,1,
469,10:15:00,10:15:00,15,2,,,1,
469,10:30:00,10:30:00,0,3,,1,,
468,09:30:00,09:30:00,0,1,,,1,
468,09:45:00,09:45:00,15,2,,,1,
468,10:00:00,10:00:00,0,3,,1,,
465,08:00:00,08:00:00,0,1,,,1,
465,08:15:00,08:15:00,15,2,,,1,
465,08:30:00,08:30:00,0,3,,1,,
464,07:30:00,07:30:00,0,1,,,1,
464,07:45:00,07:45:00,15,2,,,1,
464,08:00:00,08:00:00,0,3,,1,,
467,09:00:00,09:00:00,0,1,,,1,
467,09:15:00,09:15:00,15,2,,,1,
467,09:30:00,09:30:00,0,3,,1,,
466,08:30:00,08:30:00,0,1,,,1,
466,08:45:00,08:45:00,15,2,,,1,
466,09:00:00,09:00:00,0,3,,1,,
461,16:30:00,16:30:00,0,1,,,1,
461,17:00:00,17:00:00,14,2,,1,,
460,16:00:00,16:00:00,0,1,,,1,
460,16:30:00,16:30:00,14,2,,1,,
463,07:00:00,07:00:00,0,1,,,1,
463,07:15:00,07:15:00,15,2,,,1,
463,07:30:00,07:30:00,0,3,,1,,
462,06:30:00,06:30:00,0,1,,,1,
462,06:45:00,06:45:00,15,2,,,1,
462,07:00:00,07:00:00,0,3,,1,,
168,21:45:00,21:45:00,0,1,,,1,
168,22:00:00,22:00:00,15,2,,1,,
169,22:15:00,22:15:00,0,1,,,1,
169,22:30:00,22:30:00,15,2,,1,,
164,19:45:00,19:45:00,0,1,,,1,
164,20:00:00,20:00:00,15,2,,1,,
165,20:15:00,20:15:00,0,1,,,1,
165,20:30:00,20:30:00,15,2,,1,,
166,20:45:00,20:45:00,0,1,,,1,
166,21:00:00,21:00:00,15,2,,1,,
167,21:15:00,21:15:00,0,1,,,1,
167,21:30:00,21:30:00,15,2,,1,,
160,17:45:00,17:45:00,0,1,,,1,
160,18:00:00,18:00:00,15,2,,1,,
161,18:15:00,18:15:00,0,1,,,1,
161,18:30:00,18:30:00,15,2,,1,,
162,18:45:00,18:45:00,0,1,,,1,
162,19:00:00,19:00:00,15,2,,1,,
163,19:15:00,19:15:00,0,1,,,1,
163,19:30:00,19:30:00,15,2,,1,,
600,10:30:00,10:30:00,0,1,,,1,
600,10:50:00,10:50:00,10,2,,,1,
600,11:10:00,11:10:00,0,3,,1,,
9,08:30:00,08:30:00,1,1,,,1,
9,09:00:00,09:00:00,0,2,,1,,
357,22:30:00,22:30:00,0,1,,,1,
357,22:50:00,22:50:00,8,2,,1,,
357,23:00:00,23:00:00,9,3,,1,,
356,22:00:00,22:00:00,0,1,,,1,
356,22:20:00,22:20:00,8,2,,1,,
356,22:30:00,22:30:00,9,3,,1,,
355,21:30:00,21:30:00,0,1,,,1,
355,21:50:00,21:50:00,8,2,,1,,
355,22:00:00,22:00:00,9,3,,1,,
354,21:00:00,21:00:00,0,1,,,1,
354,21:20:00,21:20:00,8,2,,1,,
354,21:30:00,21:30:00,9,3,,1,,
353,20:30:00,20:30:00,0,1,,,1,
353,20:50:00,20:50:00,8,2,,1,,
353,21:00:00,21:00:00,9,3,,1,,
352,20:00:00,20:00:00,0,1,,,1,
352,20:20:00,20:20:00,8,2,,1,,
352,20:30:00,20:30:00,9,3,,1,,
351,19:30:00,19:30:00,0,1,,,1,
351,19:50:00,19:50:00,8,2,,1,,
351,20:00:00,20:00:00,9,3,,1,,
350,19:00:00,19:00:00,0,1,,,1,
350,19:20:00,19:20:00,8,2,,1,,
350,19:30:00,19:30:00,9,3,,1,,
359,13:00:00,13:00:00,0,1,,,1,
359,13:20:00,13:20:00,8,2,,1,,
359,13:30:00,13:30:00,9,3,,1,,
358,12:00:00,12:00:00,0,1,,,1,
358,12:20:00,12:20:00,8,2,,1,,
358,12:30:00,12:30:00,9,3,,1,,
216,13:45:00,13:45:00,0,1,,,1,
216,14:00:00,14:00:00,15,2,,1,,
217,14:15:00,14:15:00,0,1,,,1,
217,14:30:00,14:30:00,15,2,,1,,
214,12:45:00,12:45:00,15,1,,,1,
214,13:00:00,13:00:00,0,2,,1,,
215,13:15:00,13:15:00,0,1,,,1,
215,13:30:00,13:30:00,15,2,,1,,
212,11:45:00,11:45:00,15,1,,,1,
212,12:00:00,12:00:00,0,2,,1,,
213,12:15:00,12:15:00,15,1,,,1,
213,12:30:00,12:30:00,0,2,,1,,
210,10:45:00,10:45:00,15,1,,,1,
210,11:00:00,11:00:00,0,2,,1,,
211,11:15:00,11:15:00,15,1,,,1,
211,11:30:00,11:30:00,0,2,,1,,
218,14:45:00,14:45:00,0,1,,,1,
218,15:00:00,15:00:00,15,2,,1,,
219,15:15:00,15:15:00,0,1,,,1,
219,15:30:00,15:30:00,15,2,,1,,
289,19:00:00,19:00:00,0,1,,,1,
289,19:25:00,19:25:00,4,2,,1,,
289,19:35:00,19:35:00,5,3,,1,,
288,18:30:00,18:30:00,0,1,,,1,
288,18:55:00,18:55:00,4,2,,1,,
288,19:05:00,19:05:00,5,3,,1,,
4,09:00:00,09:00:00,1,1,,,1,
4,09:30:00,09:30:00,0,2,,1,,
281,13:00:00,13:00:00,0,1,,,1,
281,13:25:00,13:25:00,4,2,,1,,
281,13:35:00,13:35:00,5,3,,1,,
280,12:00:00,12:00:00,0,1,,,1,
280,12:25:00,12:25:00,4,2,,1,,
280,12:35:00,12:35:00,5,3,,1,,
283,15:00:00,15:00:00,0,1,,,1,
283,15:25:00,15:25:00,4,2,,1,,
283,15:35:00,15:35:00,5,3,,1,,
282,14:00:00,14:00:00,0,1,,,1,
282,14:25:00,14:25:00,4,2,,1,,
282,14:35:00,14:35:00,5,3,,1,,
285,17:00:00,17:00:00,0,1,,,1,
285,17:25:00,17:25:00,4,2,,1,,
285,17:35:00,17:35:00,5,3,,1,,
284,16:00:00,16:00:00,0,1,,,1,
284,16:25:00,16:25:00,4,2,,1,,
284,16:35:00,16:35:00,5,3,,1,,
287,18:00:00,18:00:00,0,1,,,1,
287,18:25:00,18:25:00,4,2,,1,,
287,18:35:00,18:35:00,5,3,,1,,
286,17:30:00,17:30:00,0,1,,,1,
286,17:55:00,17:55:00,4,2,,1,,
286,18:05:00,18:05:00,5,3,,1,,
263,12:00:00,12:00:00,0,1,,,1,
263,12:25:00,12:25:00,4,2,,1,,
263,12:35:00,12:35:00,5,3,,1,,
262,11:00:00,11:00:00,0,1,,,1,
262,11:25:00,11:25:00,4,2,,1,,
262,11:35:00,11:35:00,5,3,,1,,
261,16:30:00,16:30:00,0,1,,,1,
261,16:45:00,16:45:00,2,2,,1,,
261,16:55:00,16:55:00,1,3,,1,,
261,17:05:00,17:05:00,3,4,,1,,
260,15:30:00,15:30:00,0,1,,,1,
260,15:45:00,15:45:00,2,2,,1,,
260,15:55:00,15:55:00,1,3,,1,,
260,16:05:00,16:05:00,3,4,,1,,
267,16:00:00,16:00:00,0,1,,,1,
267,16:25:00,16:25:00,4,2,,1,,
267,16:35:00,16:35:00,5,3,,1,,
266,15:00:00,15:00:00,0,1,,,1,
266,15:25:00,15:25:00,4,2,,1,,
266,15:35:00,15:35:00,5,3,,1,,
265,14:00:00,14:00:00,0,1,,,1,
265,14:25:00,14:25:00,4,2,,1,,
265,14:35:00,14:35:00,5,3,,1,,
264,13:00:00,13:00:00,0,1,,,1,
264,13:25:00,13:25:00,4,2,,1,,
264,13:35:00,13:35:00,5,3,,1,,
269,17:30:00,17:30:00,0,1,,,1,
269,17:55:00,17:55:00,4,2,,1,,
269,18:05:00,18:05:00,5,3,,1,,
268,17:00:00,17:00:00,0,1,,,1,
268,17:25:00,17:25:00,4,2,,1,,
268,17:35:00,17:35:00,5,3,,1,,
59,07:00:00,07:00:00,5,1,,,1,
59,07:30:00,07:30:00,0,2,,1,,
58,10:00:00,10:00:00,5,1,,,1,
58,10:45:00,10:45:00,0,2,,1,,
55,07:00:00,07:00:00,5,1,,,1,
55,07:30:00,07:30:00,0,2,,1,,
54,09:30:00,09:30:00,5,1,,,1,
54,10:15:00,10:15:00,0,2,,1,,
57,09:00:00,09:00:00,5,1,,,1,
57,09:45:00,09:45:00,0,2,,1,,
56,08:00:00,08:00:00,5,1,,,1,
56,08:45:00,08:45:00,0,2,,1,,
51,07:00:00,07:00:00,5,1,,,1,
51,07:30:00,07:30:00,0,2,,1,,
50,12:00:00,12:00:00,4,1,,,1,
50,12:30:00,12:30:00,0,2,,1,,
53,09:00:00,09:00:00,5,1,,,1,
53,09:45:00,09:45:00,0,2,,1,,
52,08:00:00,08:00:00,5,1,,,1,
52,08:45:00,08:45:00,0,2,,1,,
537,18:00:00,18:00:00,0,1,,,1,
537,18:25:00,18:25:00,4,2,,,1,
537,18:35:00,18:35:00,5,3,,,1,
537,19:00:00,19:00:00,0,4,,1,,
536,17:30:00,17:30:00,0,1,,,1,
536,17:55:00,17:55:00,4,2,,,1,
536,18:05:00,18:05:00,5,3,,,1,
536,18:30:00,18:30:00,0,4,,1,,
535,17:00:00,17:00:00,0,1,,,1,
535,17:25:00,17:25:00,4,2,,,1,
535,17:35:00,17:35:00,5,3,,,1,
535,18:00:00,18:00:00,0,4,,1,,
63,11:00:00,11:00:00,5,1,,,1,
63,11:45:00,11:45:00,0,2,,1,,
533,16:00:00,16:00:00,0,1,,,1,
533,16:25:00,16:25:00,4,2,,,1,
533,16:35:00,16:35:00,5,3,,,1,
533,17:00:00,17:00:00,0,4,,1,,
532,15:30:00,15:30:00,0,1,,,1,
532,15:55:00,15:55:00,4,2,,,1,
532,16:05:00,16:05:00,5,3,,,1,
532,16:30:00,16:30:00,0,4,,1,,
531,15:00:00,15:00:00,0,1,,,1,
531,15:25:00,15:25:00,4,2,,,1,
531,15:35:00,15:35:00,5,3,,,1,
531,16:00:00,16:00:00,0,4,,1,,
530,14:30:00,14:30:00,0,1,,,1,
530,14:55:00,14:55:00,4,2,,,1,
530,15:05:00,15:05:00,5,3,,,1,
530,15:30:00,15:30:00,0,4,,1,,
539,19:00:00,19:00:00,0,1,,,1,
539,19:25:00,19:25:00,4,2,,,1,
539,19:35:00,19:35:00,5,3,,,1,
539,20:00:00,20:00:00,0,4,,1,,
538,18:30:00,18:30:00,0,1,,,1,
538,18:55:00,18:55:00,4,2,,,1,
538,19:05:00,19:05:00,5,3,,,1,
538,19:30:00,19:30:00,0,4,,1,,
115,07:00:00,07:00:00,10,1,,,1,
115,07:30:00,07:30:00,0,2,,1,,
114,09:15:00,09:15:00,10,1,,,1,
114,10:00:00,10:00:00,0,2,,1,,
117,09:15:00,09:15:00,10,1,,,1,
117,10:00:00,10:00:00,0,2,,1,,
116,08:00:00,08:00:00,10,1,,,1,
116,08:40:00,08:40:00,0,2,,1,,
111,12:00:00,12:00:00,9,1,,,1,
111,12:30:00,12:30:00,0,2,,1,,
110,11:00:00,11:00:00,9,1,,,1,
110,11:30:00,11:30:00,0,2,,1,,
113,08:00:00,08:00:00,10,1,,,1,
113,08:40:00,08:40:00,0,2,,1,,
112,07:00:00,07:00:00,10,1,,,1,
112,07:30:00,07:30:00,0,2,,1,,
119,07:00:00,07:00:00,10,1,,,1,
119,07:30:00,07:30:00,0,2,,1,,
118,10:30:00,10:30:00,10,1,,,1,
118,11:00:00,11:00:00,0,2,,1,,
429,18:30:00,18:30:00,0,1,,,1,
429,19:50:00,19:50:00,11,2,,1,,
429,20:30:00,20:30:00,12,3,,1,,
428,18:00:00,18:00:00,0,1,,,1,
428,19:20:00,19:20:00,11,2,,1,,
428,20:00:00,20:00:00,12,3,,1,,
534,16:30:00,16:30:00,0,1,,,1,
534,16:55:00,16:55:00,4,2,,,1,
534,17:05:00,17:05:00,5,3,,,1,
534,17:30:00,17:30:00,0,4,,1,,
421,19:30:00,19:30:00,0,1,,,1,
421,20:50:00,20:50:00,11,2,,1,,
421,21:30:00,21:30:00,12,3,,1,,
420,19:00:00,19:00:00,0,1,,,1,
420,20:20:00,20:20:00,11,2,,1,,
420,21:00:00,21:00:00,12,3,,1,,
423,20:30:00,20:30:00,0,1,,,1,
423,21:15:00,21:15:00,11,2,,1,,
423,21:45:00,21:45:00,12,3,,1,,
422,20:00:00,20:00:00,0,1,,,1,
422,20:45:00,20:45:00,11,2,,1,,
422,21:15:00,21:15:00,12,3,,1,,
425,21:30:00,21:30:00,0,1,,,1,
425,22:15:00,22:15:00,11,2,,1,,
425,22:45:00,22:45:00,12,3,,1,,
424,21:00:00,21:00:00,0,1,,,1,
424,21:45:00,21:45:00,11,2,,1,,
424,22:15:00,22:15:00,12,3,,1,,
427,22:30:00,22:30:00,0,1,,,1,
427,23:15:00,23:15:00,11,2,,1,,
427,23:45:00,23:45:00,12,3,,1,,
426,22:00:00,22:00:00,0,1,,,1,
426,22:45:00,22:45:00,11,2,,1,,
426,23:15:00,23:15:00,12,3,,1,,
308,17:30:00,17:30:00,0,1,,,1,
308,18:00:00,18:00:00,6,2,,1,,
308,18:20:00,18:20:00,7,3,,1,,
309,18:00:00,18:00:00,0,1,,,1,
309,18:30:00,18:30:00,6,2,,1,,
309,18:50:00,18:50:00,7,3,,1,,
300,16:30:00,16:30:00,0,1,,,1,
300,16:55:00,16:55:00,4,2,,1,,
300,17:05:00,17:05:00,5,3,,1,,
301,11:00:00,11:00:00,0,1,,,1,
301,11:30:00,11:30:00,6,2,,1,,
301,11:50:00,11:50:00,7,3,,1,,
302,12:00:00,12:00:00,0,1,,,1,
302,12:30:00,12:30:00,6,2,,1,,
302,12:50:00,12:50:00,7,3,,1,,
303,13:00:00,13:00:00,0,1,,,1,
303,13:30:00,13:30:00,6,2,,1,,
303,13:50:00,13:50:00,7,3,,1,,
304,14:00:00,14:00:00,0,1,,,1,
304,14:30:00,14:30:00,6,2,,1,,
304,14:50:00,14:50:00,7,3,,1,,
305,15:00:00,15:00:00,0,1,,,1,
305,15:30:00,15:30:00,6,2,,1,,
305,15:50:00,15:50:00,7,3,,1,,
306,16:00:00,16:00:00,0,1,,,1,
306,16:30:00,16:30:00,6,2,,1,,
306,16:50:00,16:50:00,7,3,,1,,
307,17:00:00,17:00:00,0,1,,,1,
307,17:30:00,17:30:00,6,2,,1,,
307,17:50:00,17:50:00,7,3,,1,,
568,07:30:00,07:30:00,0,1,,,1,
568,07:45:00,07:45:00,8,2,,,1,
568,08:00:00,08:00:00,9,3,,,1,
568,08:25:00,08:25:00,0,4,,1,,
569,08:00:00,08:00:00,0,1,,,1,
569,08:15:00,08:15:00,8,2,,,1,
569,08:30:00,08:30:00,9,3,,,1,
569,08:55:00,08:55:00,0,4,,1,,
560,16:30:00,16:30:00,0,1,,,1,
560,17:00:00,17:00:00,6,2,,,1,
560,17:20:00,17:20:00,7,3,,,1,
560,17:50:00,17:50:00,0,4,,1,,
561,17:00:00,17:00:00,0,1,,,1,
561,17:30:00,17:30:00,6,2,,,1,
561,17:50:00,17:50:00,7,3,,,1,
561,18:20:00,18:20:00,0,4,,1,,
562,17:30:00,17:30:00,0,1,,,1,
562,18:00:00,18:00:00,6,2,,,1,
562,18:20:00,18:20:00,7,3,,,1,
562,18:50:00,18:50:00,0,4,,1,,
563,18:00:00,18:00:00,0,1,,,1,
563,18:30:00,18:30:00,6,2,,,1,
563,18:50:00,18:50:00,7,3,,,1,
563,19:20:00,19:20:00,0,4,,1,,
564,18:30:00,18:30:00,0,1,,,1,
564,19:00:00,19:00:00,6,2,,,1,
564,19:20:00,19:20:00,7,3,,,1,
564,19:50:00,19:50:00,0,4,,1,,
565,19:00:00,19:00:00,0,1,,,1,
565,19:30:00,19:30:00,6,2,,,1,
565,19:50:00,19:50:00,7,3,,,1,
565,20:20:00,20:20:00,0,4,,1,,
566,06:30:00,06:30:00,0,1,,,1,
566,06:45:00,06:45:00,8,2,,,1,
566,07:00:00,07:00:00,9,3,,,1,
566,07:25:00,07:25:00,0,4,,1,,
567,07:00:00,07:00:00,0,1,,,1,
567,07:15:00,07:15:00,8,2,,,1,
567,07:30:00,07:30:00,9,3,,,1,
567,07:55:00,07:55:00,0,4,,1,,
229,17:00:00,17:00:00,0,1,,,1,
229,17:15:00,17:15:00,2,2,,1,,
229,17:25:00,17:25:00,1,3,,1,,
229,17:35:00,17:35:00,3,4,,1,,
228,16:00:00,16:00:00,0,1,,,1,
228,16:15:00,16:15:00,2,2,,1,,
228,16:25:00,16:25:00,1,3,,1,,
228,16:35:00,16:35:00,3,4,,1,,
227,15:00:00,15:00:00,0,1,,,1,
227,15:15:00,15:15:00,2,2,,1,,
227,15:25:00,15:25:00,1,3,,1,,
227,15:35:00,15:35:00,3,4,,1,,
226,14:00:00,14:00:00,0,1,,,1,
226,14:15:00,14:15:00,2,2,,1,,
226,14:25:00,14:25:00,1,3,,1,,
226,14:35:00,14:35:00,3,4,,1,,
225,13:00:00,13:00:00,0,1,,,1,
225,13:15:00,13:15:00,2,2,,1,,
225,13:25:00,13:25:00,1,3,,1,,
225,13:35:00,13:35:00,3,4,,1,,
224,12:00:00,12:00:00,0,1,,,1,
224,12:15:00,12:15:00,2,2,,1,,
224,12:25:00,12:25:00,1,3,,1,,
224,12:35:00,12:35:00,3,4,,1,,
223,11:00:00,11:00:00,0,1,,,1,
223,11:15:00,11:15:00,2,2,,1,,
223,11:25:00,11:25:00,1,3,,1,,
223,11:35:00,11:35:00,3,4,,1,,
222,16:45:00,16:45:00,0,1,,,1,
222,17:00:00,17:00:00,15,2,,1,,
221,16:15:00,16:15:00,0,1,,,1,
221,16:30:00,16:30:00,15,2,,1,,
220,15:45:00,15:45:00,0,1,,,1,
220,16:00:00,16:00:00,15,2,,1,,
391,20:00:00,20:00:00,0,1,,,1,
391,20:20:00,20:20:00,10,2,,1,,
390,19:30:00,19:30:00,0,1,,,1,
390,19:50:00,19:50:00,10,2,,1,,
151,13:15:00,13:15:00,15,1,,,1,
151,13:30:00,13:30:00,0,2,,1,,
150,12:45:00,12:45:00,15,1,,,1,
150,13:00:00,13:00:00,0,2,,1,,
153,14:15:00,14:15:00,15,1,,,1,
153,14:30:00,14:30:00,0,2,,1,,
152,13:45:00,13:45:00,15,1,,,1,
152,14:00:00,14:00:00,0,2,,1,,
155,15:15:00,15:15:00,15,1,,,1,
155,15:30:00,15:30:00,0,2,,1,,
154,14:45:00,14:45:00,15,1,,,1,
154,15:00:00,15:00:00,0,2,,1,,
157,16:15:00,16:15:00,15,1,,,1,
157,16:30:00,16:30:00,0,2,,1,,
156,15:45:00,15:45:00,15,1,,,1,
156,16:00:00,16:00:00,0,2,,1,,
159,17:15:00,17:15:00,0,1,,,1,
159,17:30:00,17:30:00,15,2,,1,,
158,16:45:00,16:45:00,0,1,,,1,
158,17:00:00,17:00:00,15,2,,1,,
609,15:00:00,15:00:00,0,1,,,1,
609,15:20:00,15:20:00,10,2,,,1,
609,15:40:00,15:40:00,0,3,,1,,
608,14:30:00,14:30:00,0,1,,,1,
608,14:50:00,14:50:00,10,2,,,1,
608,15:10:00,15:10:00,0,3,,1,,
399,14:00:00,14:00:00,0,1,,,1,
399,14:20:00,14:20:00,10,2,,1,,
398,13:00:00,13:00:00,0,1,,,1,
398,13:20:00,13:20:00,10,2,,1,,
48,09:30:00,09:30:00,4,1,,,1,
48,10:15:00,10:15:00,0,2,,1,,
49,11:00:00,11:00:00,4,1,,,1,
49,11:30:00,11:30:00,0,2,,1,,
46,07:00:00,07:00:00,4,1,,,1,
46,07:30:00,07:30:00,0,2,,1,,
47,08:00:00,08:00:00,4,1,,,1,
47,08:45:00,08:45:00,0,2,,1,,
44,08:00:00,08:00:00,4,1,,,1,
44,08:45:00,08:45:00,0,2,,1,,
45,09:30:00,09:30:00,4,1,,,1,
45,10:15:00,10:15:00,0,2,,1,,
42,09:30:00,09:30:00,4,1,,,1,
42,10:15:00,10:15:00,0,2,,1,,
43,07:00:00,07:00:00,4,1,,,1,
43,07:30:00,07:30:00,0,2,,1,,
40,07:00:00,07:00:00,4,1,,,1,
40,07:30:00,07:30:00,0,2,,1,,
41,08:00:00,08:00:00,4,1,,,1,
41,08:45:00,08:45:00,0,2,,1,,
5,09:30:00,09:30:00,1,1,,,1,
5,10:00:00,10:00:00,0,2,,1,,
489,07:00:00,07:00:00,0,1,,,1,
489,07:15:00,07:15:00,2,2,,,1,
489,07:25:00,07:25:00,1,3,,,1,
489,07:35:00,07:35:00,3,4,,,1,
489,08:00:00,08:00:00,0,5,,1,,
488,06:30:00,06:30:00,0,1,,,1,
488,06:45:00,06:45:00,2,2,,,1,
488,06:55:00,06:55:00,1,3,,,1,
488,07:05:00,07:05:00,3,4,,,1,
488,07:30:00,07:30:00,0,5,,1,,
487,19:00:00,19:00:00,0,1,,,1,
487,19:15:00,19:15:00,15,2,,,1,
487,19:30:00,19:30:00,0,3,,1,,
486,18:30:00,18:30:00,0,1,,,1,
486,18:45:00,18:45:00,15,2,,,1,
486,19:00:00,19:00:00,0,3,,1,,
485,18:00:00,18:00:00,0,1,,,1,
485,18:15:00,18:15:00,15,2,,,1,
485,18:30:00,18:30:00,0,3,,1,,
484,17:30:00,17:30:00,0,1,,,1,
484,17:45:00,17:45:00,15,2,,,1,
484,18:00:00,18:00:00,0,3,,1,,
483,17:00:00,17:00:00,0,1,,,1,
483,17:15:00,17:15:00,15,2,,,1,
483,17:30:00,17:30:00,0,3,,1,,
482,16:30:00,16:30:00,0,1,,,1,
482,16:45:00,16:45:00,15,2,,,1,
482,17:00:00,17:00:00,0,3,,1,,
481,16:00:00,16:00:00,0,1,,,1,
481,16:15:00,16:15:00,15,2,,,1,
481,16:30:00,16:30:00,0,3,,1,,
480,15:30:00,15:30:00,0,1,,,1,
480,15:45:00,15:45:00,15,2,,,1,
480,16:00:00,16:00:00,0,3,,1,,
472,11:30:00,11:30:00,0,1,,,1,
472,11:45:00,11:45:00,15,2,,,1,
472,12:00:00,12:00:00,0,3,,1,,
473,12:00:00,12:00:00,0,1,,,1,
473,12:15:00,12:15:00,15,2,,,1,
473,12:30:00,12:30:00,0,3,,1,,
470,10:30:00,10:30:00,0,1,,,1,
470,10:45:00,10:45:00,15,2,,,1,
470,11:00:00,11:00:00,0,3,,1,,
471,11:00:00,11:00:00,0,1,,,1,
471,11:15:00,11:15:00,15,2,,,1,
471,11:30:00,11:30:00,0,3,,1,,
476,13:30:00,13:30:00,0,1,,,1,
476,13:45:00,13:45:00,15,2,,,1,
476,14:00:00,14:00:00,0,3,,1,,
477,14:00:00,14:00:00,0,1,,,1,
477,14:15:00,14:15:00,15,2,,,1,
477,14:30:00,14:30:00,0,3,,1,,
474,12:30:00,12:30:00,0,1,,,1,
474,12:45:00,12:45:00,15,2,,,1,
474,13:00:00,13:00:00,0,3,,1,,
475,13:00:00,13:00:00,0,1,,,1,
475,13:15:00,13:15:00,15,2,,,1,
475,13:30:00,13:30:00,0,3,,1,,
478,14:30:00,14:30:00,0,1,,,1,
478,14:45:00,14:45:00,15,2,,,1,
478,15:00:00,15:00:00,0,3,,1,,
479,15:00:00,15:00:00,0,1,,,1,
479,15:15:00,15:15:00,15,2,,,1,
479,15:30:00,15:30:00,0,3,,1,,
